unnamed,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31,company,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,unnamed_27,unnamed_28,unnamed_29,unnamed_30,unnamed_31,unnamed_32,unnamed_33,unnamed_34,unnamed_35,unnamed_36,unnamed_37,unnamed_38,unnamed_39,unnamed_40,unnamed_41,unnamed_42,unnamed_43,unnamed_44,unnamed_45,unnamed_46,unnamed_47,unnamed_48,unnamed_49,unnamed_50,unnamed_51,unnamed_52,unnamed_53,unnamed_54,unnamed_55
Depreciation and Amortization,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3822.8,,,,-4291.9,,
Other Income/expense,,,,,,Aurobindo Pharma,56400,140900,-1724100,-682900,20800,355600,108100,272900,359200,67400,293700,121900,139900,,,,,,,,,,-681600,-397300,,,,,,,,65700,,,,,197.6,,,-461,,,,,,,,,,,,,,
Exceptional Items,,,,,,Aurobindo Pharma,,,-253900,-245800,-237400,-342300,,,,,,,-227000,,,,,,,,,,-295400,-353900,-250400,-361800,-127000,-127600,-129200,122500,,-157100,28138900,6.9,,,-161.3,-1627.6,,-252.9,,,-697.5,,,,,,,,,,,
Depreciation and Amortization Expenses,,,,,,Aurobindo Pharma,-607900,-692800,-719200,-766200,-759700,-880200,-908300,-898500,-672600,-846700,-889900,-926300,-993500,-1114000,-1062400,-1102000,-1111400,-1000500,-1311800,-1320800,-1380800,-1566300,-1545300,-1636800,-1631200,-1866200,-2408600,-2433100,-2501300,-2324100,-2555200,-2573400,-2765200,-2660,-2796.9,-2942.1,-2990.5,-2535.7,-2795.1,-2981,-3214,-3455.7,-3265.6,-4175,-4232.7,-3543.3,-4041.8,,,,-4057,,,
"(G) Depreciation, amortization and impairment expenses",,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4185.3,-4444.3,,,-4647.3,-4785.7
Provision for Income Tax,,,,,,Aurobindo Pharma,,,39200,51100,35600,89700,,,,,,,75400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Income(Loss) from Equity Investments, After-Tax",,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,-268400,,,,,,,,,,,,,347.9,,,,,,,,,,,,,,,,,
Currency Translation Gain(Loss),,,,,,Aurobindo Pharma,-733600,-13000,-1724100,-682900,20800,355600,14200,-420200,-202000,11900,-105800,-439200,139900,-52000,70400,201900,158000,190300,-76600,-4400,72600,-159200,-681600,-397300,504500,-28400,47800,-272300,89400,-261900,222200,65700,605600,142.3,285.9,18.9,197.6,197.2,-282.6,-461,121.3,226.5,376.8,-297.9,451.7,-142.8,10,145.8,-498.3,116,-3.9,49.8,335,-481.6
Finance Costs,,,,,,Aurobindo Pharma,-331200,-316000,-253900,-245800,-237400,-342300,-188500,-209700,-218900,-226000,-208300,-240600,-227000,-250800,-206400,-175400,-142600,-142800,-168700,-172700,-188600,-247200,-295400,-353900,-476500,-500800,-498900,-409400,-371100,-318300,-210700,-157100,-194900,-182.2,-128.8,-104.2,-161.3,-92.1,-146.3,-252.9,-449.6,-556,-565.5,-681.8,-755.5,,-1110.4,,-1184.8,-1150.2,-977.5,,-927.7,-982.1
(E) Finance Costs,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-894.3,,-1127,,,,-952.4,,
Other Income/expense,,,,,,Aurobindo Pharma,56400,140900,39200,51100,35600,89700,108100,272900,359200,67400,293700,121900,75400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exceptional Items,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,-268400,-250400,-361800,-127000,-127600,-129200,122500,,,28138900,6.9,,,347.9,-1627.6,,,,,-697.5,,,-1221.1,,,,,,,-653.3,
Earnings before Taxes,,,,,,Aurobindo Pharma,974600,1519900,,,,,5607000,5116600,5387400,5567500,6340200,6306000,,7608700,7857400,8295400,7931600,6476900,7079800,9778000,9016900,6505900,,,9144200,8168600,8587300,8638300,9388100,10968200,10963500,,40198600,10692.4,10267.1,9786.7,,5977.4,6829.6,,6807,7359.2,8148.4,,,,,,,,,,,
Minority Interest (After Tax),,,,,,Aurobindo Pharma,,,419100,2739700,5497300,6669100,,,,,,,7172100,,,,,,,,,,5707200,7866200,,,,,,,,12135100,,,,,8008.7,,,5245.9,,,,,,,,,,,,,,
Earnings before Taxes,,,,,,Aurobindo Pharma,974600,1519900,419100,2739700,5497300,6669100,5607000,5116600,5387400,5567500,6340200,6306000,7172100,7608700,7857400,8295400,7931600,6476900,7079800,9778000,9016900,6505900,5707200,7866200,9144200,8168600,8587300,8638300,9388100,10968200,10963500,12135100,40198600,10692.4,10267.1,9786.7,8008.7,5977.4,6829.6,5245.9,6807,7359.2,8148.4,10747.4,12650.1,12425.6,13252.8,12071.6,11982.6,13672.8,12048.8,12742.6,13381.5,12930.4
Taxes and Other Expenses,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provision for Income Tax,,,,,,Aurobindo Pharma,-64600,-445200,,,,,-1464300,-1404300,-1563400,-1534000,-1634300,-1766900,,-2063600,-2008400,-2239900,-2176700,-1171500,-1909900,-1979600,-3069400,-1146700,,,-2136500,-2065600,-2066900,-2169500,-2179600,-3102700,-3652500,,-10815500,-4492.3,-2431.6,-2177.6,,-105.2,-1891,,-1360.7,-5803.9,-3404.7,,,,,,,,,,,
Provision for Income Tax,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,-422200,,,-166400,-245600,-325100,-97900,-152900,-57000,640600,,240700,35.4,-252.1,-531.5,,-69.7,304.9,,-530.3,3562.4,981.5,,,,,,,,,,,
Provision for Income Tax,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,345000,,,255100,,114400,23700,3900,1016200,,,,1860,206.3,,,,,,,,,,,,,,,,,,,
"Income(Loss) from Equity Investments, After-Tax",,,,,,Aurobindo Pharma,,,,,,,,,,,13300,-14300,,,,,30100,16800,13400,11300,1100,5600,,,25700,-5200,47100,700,-6400,-193100,-120000,,-144600,-83.7,-90,-110.5,,-41.1,-39.7,,-5.9,-58.6,-28.1,,,,,,,,,,,
Minority Interest (After Tax),,,,,,Aurobindo Pharma,8100,11400,,,,,11600,9500,19500,4500,5300,10700,,2600,600,900,900,2300,1800,1800,1500,-2500,,,100,1600,1500,3300,1400,8400,-1000,,1400,4,,2.8,,3.2,1.6,,2.5,3.6,10.4,,,,,,,,,,,
Operating Income (Loss),,,,,,Aurobindo Pharma,,,,,,,,,,,,,16800,,,,,,,,,,4100,2400,,,,,,,,-205300,,,,,-70.9,,,,,,,,,,,,,,,,,
Basic EPS - Continuing Operations,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,,,,,,,,,,,,,,
Basic Earnings Per Share – Total,,,,,,Aurobindo Pharma,,,11400,10900,13700,1800,,,,,,,-3600,,,,,,,,,,700,700,,,,,,,,5800,,,,,4.4,,,-9.2,,,,,,,,,,,,,,
Provision for Income Tax,,,,,,Aurobindo Pharma,-64600,-445200,-244500,-401100,-1336100,-1652800,-1464300,-1404300,-1563400,-1534000,-1634300,-1766900,-1742200,-2063600,-2008400,-2239900,-2176700,-1171500,-1909900,-1979600,-3069400,-1146700,-1094900,-1989700,-2136500,-2065600,-2066900,-2169500,-2179600,-3102700,-3652500,-4236500,-10815500,-4492.3,-2431.6,-2177.6,-2476,-105.2,-1891,-1659.2,-1360.7,-5803.9,-3404.7,-4818.3,-3846,-5706.4,-4492.7,-3221.3,-4980.7,-4305.1,-4907.2,-4630.3,-3833.6,-3990.3
Provision for Income Tax,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,-422200,-127400,-118400,-166400,-245600,-325100,-97900,-152900,-57000,640600,379200,240700,35.4,-252.1,-531.5,581.1,-69.7,304.9,529.3,-530.3,3562.4,981.5,1581.3,621.5,2480.9,436,-683.8,1437.9,-17.5,1081.2,352.4,-453.6,292.6
Provision for Income Tax,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,345000,66900,353900,255100,,114400,23700,3900,1016200,,,,1860,206.3,,,,,,,,,,,,,,,,,,,
Share of Profit/loss of Associates and Joint Ventures (net of Tax),,,,,,Aurobindo Pharma,,,,,,,,,,,13300,-14300,16800,,,,30100,16800,13400,11300,1100,5600,4100,2400,25700,-5200,47100,700,-6400,-193100,-120000,-205300,-144600,-83.7,-90,-110.5,-70.9,-41.1,-39.7,-12.3,-5.9,-58.6,-28.1,9,-25.9,-126.6,-13.9,3,15.9,-321.9,19.2,16.6,3.7,-24.3
Minority Interest (After Tax),,,,,,Aurobindo Pharma,8100,11400,11400,10900,13700,1800,11600,9500,19500,4500,5300,10700,-3600,2600,600,900,900,2300,1800,1800,1500,-2500,700,700,100,1600,1500,3300,1400,8400,-1000,5800,1400,4,,2.8,4.4,3.2,1.6,-9.2,2.5,3.6,10.4,52.4,-36.8,14,10,4.3,2.4,6.4,5.5,3.2,4.9,4.2
Net Income (Loss),,,,,,Aurobindo Pharma,918100,1086100,,,,,4154300,3721800,3843500,4038000,4724500,4535500,,5547700,5849600,6056400,5785900,5324500,5185100,7811500,5950100,5285100,,,7122200,5853800,6358300,6398600,7054500,8640000,7830600,,29480600,8015.8,7699.7,6969.9,,5764.6,5205.4,,4912.6,5062.7,5707.5,,,,,,,,,,,
Diluted Earnings Per Share – Total,,,,,,Aurobindo Pharma,,,186000,2349500,4174900,5018100,,,,,,,5443100,,,,,,,,,,4556600,6115100,,,,,,,,8078300,,,,,6047.3,,,4094.5,,,,,,,,,,,,,,
Net Income (Loss),,,,,,Aurobindo Pharma,918100,1086100,186000,2349500,4174900,5018100,4154300,3721800,3843500,4038000,4724500,4535500,5443100,5547700,5849600,6056400,5785900,5324500,5185100,7811500,5950100,5285100,4556600,6115100,7122200,5853800,6358300,6398600,7054500,8640000,7830600,8078300,29480600,8015.8,7699.7,6969.9,6047.3,5764.6,5205.4,4094.5,4912.6,5062.7,5707.5,7571.8,9362.9,9087.5,9192.2,8173.8,8458.1,9034.7,8247.5,8484.5,9102.9,9212.6
Supplementary Info,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operating Income (Loss),,,,,,Aurobindo Pharma,1983000,1708000,,,,,5673200,5473600,5449100,5714200,6360600,6863900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS - Continuing Operations,,,,,,Aurobindo Pharma,3.15,3.73,,,,,14.25,6.39,6.6,6.92,8.09,7.77,,9.49,9.99,10.41,9.88,9.1,8.85,13.33,10.16,9.02,,,12.15,9.99,10.85,10.92,12.04,14.73,13.32,,50.31,13.67,13.14,11.89,,9.84,8.88,,8.38,8.64,9.74,,,,,,,,,,,
Diluted EPS - Continuing Operations,,,,,,Aurobindo Pharma,3.15,3.73,,,,,14.24,6.38,6.58,6.91,8.09,7.76,,9.49,9.99,10.4,9.88,9.1,8.85,13.33,10.16,9.02,,,12.15,9.99,10.85,10.92,12.04,14.73,13.32,,50.31,13.67,13.14,11.89,,9.84,8.88,,8.38,8.64,9.74,,,,,,,,,,,
Operating Income (Loss),,,,,,Aurobindo Pharma,1983000,1708000,2357900,3617300,5678300,6566100,5673200,5473600,5449100,5714200,6360600,6863900,7183800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS - Continuing Operations,,,,,,Aurobindo Pharma,3.15,3.73,0.64,8.07,14.34,17.23,14.25,6.39,6.6,6.92,8.09,7.77,9.32,9.49,9.99,10.41,9.88,9.1,8.85,13.33,10.16,9.02,7.78,10.44,12.15,9.99,10.85,10.92,12.04,14.73,13.32,13.78,50.31,13.67,13.14,11.89,10.32,9.84,8.88,6.99,8.38,8.64,9.74,12.83,16.04,15.51,15.69,14,14.56,15.56,14.2,14.61,15.67,15.86
Diluted EPS - Continuing Operations,,,,,,Aurobindo Pharma,3.15,3.73,0.64,8.06,14.32,17.21,14.24,6.38,6.58,6.91,8.09,7.76,9.31,9.49,9.99,10.4,9.88,9.1,8.85,13.33,10.16,9.02,7.78,10.44,12.15,9.99,10.85,10.92,12.04,14.73,13.32,13.78,50.31,13.67,13.14,11.89,10.32,9.84,8.88,6.99,8.38,8.64,9.74,12.83,16.04,15.51,15.69,14,14.56,15.56,14.2,14.61,15.67,15.86
